"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"FERJE TIL";"ANTALL OPPSTILLINGSFELT (STK)";"LENGDE OPPSTILLINGSFELT, FORFLYTNINGSHEMMEDE (M)";"LENGDE OPPSTILLINGSFELT, TUNGE KJØRETØY (M)";"LENGDE OPPSTILLINGSFELT, PERSONBIL/KOMBINERT (M)";"ANTALL OPPSTILLINGSPL. SMÅ KJT. (STK)";"AREAL (M2)";"ETABLERINGSÅR";"TILLEGGSINFORMASJON";"PROSJEKTREFERANSE";"PROSJEKTINTERNOBJEKT_ID";"EIER";"VEDLIKEHOLDSANSVARLIG";"GEOMETRI, PUNKT";"UTGÅR_GEOMETRI, LINJE";"GEOMETRI, FLATE";"UTGÅR_HAR PARKERINGSPLASS";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"KJØREFELT";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"328364905";"41";"1";"1";"2012-04-20";"";"2023-08-17T08:55:47";"";"4";"";"";"";"";"270";"";"N/A";"N/A";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((-18930.1190548137 6614242.96772997, -18929.8084538812 6614242.96772997, -18912.1042007315 6614247.16084255, -18916.2973133196 6614265.64159803, -18935.0886697329 6614268.59230689, -18930.1190548137 6614242.96772997))";"Ja";"Tysvær";"1146";"Rogaland";"11";"";"1107 Haugalandet 2019-2024 (-2022),1154 Elektro Drift Nord-Rogaland 2022-2023,1107 Haugalandet 2019-2024 (2022-),1107 Haugalandet 2024-2029";"FV515 S4D1 m7123";"Fylkesveg";"Eksisterende";"515";"4";"1";"7123,46";"7123,46";"319935";"0,99068842";"0,99068842";"WITH";"";"";"enkelBilveg";"0";"64:119347960";"";"POINT Z(-18920.331 6614256.663 1.903)"
"328365066";"41";"2";"1";"2023-07-06";"";"2023-07-06T14:08:55";"Langevåg-Buavåg";"4";"";"";"";"";"495";"";"N/A";"N/A";"";"";"";"";"";"POLYGON ((-45273.9640009039 6646507.70221908, -45265.323102338 6646479.18725381, -45260.2620046065 6646466.59623019, -45251.6211060405 6646471.65732792, -45254.0899342022 6646480.29822648, -45262.7308327682 6646511.0351371, -45273.9640009039 6646507.70221908))";"Ja";"Sveio";"4612";"Vestland";"46";"";"1208 Sunnhordland 2019-2024,E1260 Hordaland vest 2016-2022,4611 Tunnel 2021-2025,E4651 Bergen,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026,4601 Sunnhordland 2024-2029";"FV541 S1D1 m8082";"Fylkesveg";"Eksisterende";"541";"1";"1";"8082,38";"8082,38";"804957";"0,99265";"0,99265";"WITH";"";"";"kanalisertVeg";"0";"64:119378447";"";"POINT Z(-45262.978 6646489.467 1.499)"
"328365067";"41";"1";"1";"2012-04-20";"";"2022-10-05T14:18:39";"";"11";"";"";"";"";"2080";"";"N/A";"N/A";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((-35113.9645897485 6656548.467254, -35049.4697776931 6656529.72889644, -35039.8827110362 6656561.97630247, -35105.684850363 6656581.58621154, -35113.9645897485 6656548.467254))";"Nei";"Sveio";"4612";"Vestland";"46";"";"1208 Sunnhordland 2019-2024,E1260 Hordaland vest 2016-2022,4611 Tunnel 2021-2025,E4651 Bergen,4601 Sunnhordland 2024-2029";"FV4990 S1D10 m957";"Fylkesveg";"Eksisterende";"4990";"1";"10";"956,897";"956,897";"805168";"0,98321944";"0,98321944";"WITH";"";"";"enkelBilveg";"0";"64:119378470";"";"POINT Z(-35132.711 6656574.788 2.976)"
"333750531";"41";"2";"1";"2021-09-13";"";"2021-09-13T09:31:03";"Isane-Stårheim";"2";"";"";"";"";"743";"";"";"";"";"";"";"";"";"POLYGON ((12996.313926932751 6895827.550513848, 12992.267678116797 6895826.448712889, 12993.351967357798 6895821.084035769, 12989.03533109848 6895820.136798632, 12993.918660449097 6895787.002074313, 12997.85374103376 6895749.704353571, 12997.92721701943 6895747.257127831, 12997.55353229784 6895743.9219463635, 12996.790892215271 6895741.606048977, 12995.971745953488 6895740.294378147, 12989.908966362069 6895727.079912204, 12992.892117641226 6895724.040784247, 12997.822567206284 6895729.185303718, 13001.263055229967 6895733.719354026, 13003.6898830774 6895739.648149012, 13004.729377106938 6895743.636498571, 13005.10668611707 6895754.92650996, 12996.885405733483 6895823.785185121, 12996.313926932751 6895827.550513848))";"Ja";"Bremanger";"4648";"Vestland";"46";"";"1455 ELEKTRO,E1455 Elektrokontrakt Fjordane 2018-2023,4611 Tunnel 2021-2025,1404 Ytre Sunnfjord 2018-2023,E4654 Fjordane 2023-2028,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026,4609 Sunnfjord Nord 2024-2029,1404 Ytre Sunnfjord 2023-2024";"FV614 S8D1 m8371";"Fylkesveg";"Eksisterende";"614";"8";"1";"8370,583";"8370,583";"384165";"1";"1";"WITH";"";"";"enkelBilveg";"0";"64:119347657";"297:333750532";"POINT Z(12984.6 6895843.7 1.675)"
"333750536";"41";"1";"1";"2012-05-16";"";"2022-08-17T22:22:44";"";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Ja";"Bremanger";"4648";"Vestland";"46";"";"1455 ELEKTRO,E1455 Elektrokontrakt Fjordane 2018-2023,4611 Tunnel 2021-2025,E4654 Fjordane 2023-2028";"FV614 S3D10 m427";"Fylkesveg";"Eksisterende";"614";"3";"10";"427";"427";"384181";"0,00233659";"0,00233659";"WITH";"";"";"enkelBilveg";"0";"";"297:333750537";"POINT Z(-18561.819 6884966.98 1.965)"
"333750538";"41";"2";"1";"2024-01-03";"";"2024-01-03T09:13:55";"Måløy-Oldeide";"2";"";"";"";"";"400";"";"";"";"";"";"";"";"";"POLYGON ((-20237.9989729714 6900548.760949306, -20232.279806984356 6900552.49751259, -20235.37719052605 6900555.314491619, -20242.788658202044 6900562.033684835, -20246.69038529601 6900565.618127589, -20250.200897351082 6900569.289154651, -20253.325138804095 6900573.7624041485, -20257.176693087677 6900580.250169945, -20260.646273656283 6900586.893456946, -20268.244399258052 6900599.956028325, -20274.86791116855 6900597.498892827, -20268.765676082985 6900586.910415014, -20262.363381086907 6900576.097934961, -20254.588880098483 6900564.513284545, -20244.37303483754 6900554.47023466, -20237.9989729714 6900548.760949306))";"Ja";"Bremanger";"4648";"Vestland";"46";"";"1455 ELEKTRO,E1455 Elektrokontrakt Fjordane 2018-2023,4611 Tunnel 2021-2025,1404 Ytre Sunnfjord 2018-2023,E4654 Fjordane 2023-2028,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026,4609 Sunnfjord Nord 2024-2029,1404 Ytre Sunnfjord 2023-2024";"FV616 S5D10 m499";"Fylkesveg";"Eksisterende";"616";"5";"10";"499";"499";"384182";"1";"1";"WITH";"";"";"enkelBilveg";"0";"64:119347661";"297:333750535";"POINT Z(-20279.3 6900600.6 0.943)"
"348930179";"41";"3";"1";"2019-12-06";"";"2020-06-03T11:05:46";"Linge";"7";"";"";"";"";"800";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"";"Nei";"Fjord";"1578";"Møre og Romsdal";"15";"";"1502 Indre Sunnmøre 2020-2025,E1550 Elektrokontrakt Møre og Romsdal";"FV5926 S1D1 m30";"Fylkesveg";"Eksisterende";"5926";"1";"1";"30,31";"30,31";"249195";"0,00710455";"0,00710455";"WITH";"";"";"enkelBilveg";"0";"64:119570025";"";"POINT Z(94256.338 6928007.725 2.633)"
"348930745";"41";"4";"1";"2019-12-06";"";"2019-12-06T11:02:34";"Hellesylt";"4";"";"";"";"";"500";"";"";"Geiranger f.kai";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((93752.9080949589 6910139.81964265, 93753.0139282923 6910139.92547598, 93757.8822616256 6910145.53464264, 93755.9772616256 6910149.87380931, 93753.1197616256 6910153.78964265, 93749.5214282923 6910160.03380931, 93746.0289282923 6910165.21964264, 93741.0547616256 6910172.62797598, 93735.4455949589 6910180.35380931, 93730.5772616256 6910186.59797598, 93725.4972616256 6910193.68880931, 93721.4755949589 6910198.45130931, 93715.1255949589 6910194.21797598, 93720.0997616256 6910187.76214265, 93725.6030949589 6910180.45964265, 93729.5189282923 6910175.16797598, 93733.0114282923 6910170.19380931, 93736.8214282923 6910164.79630931, 93739.7847616256 6910160.03380931, 93743.7005949589 6910154.31880931, 93747.8280949589 6910147.43964265, 93752.9080949589 6910139.81964265))";"Ja";"Stranda";"1525";"Møre og Romsdal";"15";"";"1502 Indre Sunnmøre 2020-2025,E1550 Elektrokontrakt Møre og Romsdal";"FV63 S3D10 m75";"Fylkesveg";"Eksisterende";"63";"3";"10";"74,877";"74,877";"248998";"0,60101971";"0,60101971";"WITH";"";"";"enkelBilveg";"0";"64:119570027";"";"POINT Z(93732.305 6910163.854 2.689)"
"348988572";"41";"2";"1";"2019-12-06";"";"2021-08-31T16:58:46";"Sæbø";"2";"";"";"";"";"120";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"";"Ja";"Ørsta";"1520";"Møre og Romsdal";"15";"";"1502 Indre Sunnmøre 2020-2025,E1550 Elektrokontrakt Møre og Romsdal";"FV655 S2D1 m11670";"Fylkesveg";"Eksisterende";"655";"2";"1";"11669,823";"11669,823";"249044";"0,99300477";"0,99300477";"WITH";"";"";"enkelBilveg";"0";"64:119570036";"";"POINT Z(60534.182 6925917.917 2.823)"
"398574027";"41";"3";"1";"2015-11-06";"";"2023-02-17T15:09:29";"Utåker - Skånevik";"2";"";"";"";"";"361";"";"";"";"";"";"";"";"";"POLYGON ((-6080.991 6663223.587, -6078.95 6663217.067, -6069.198 6663219.675, -6062.508 6663221.886, -6055.818 6663224.438, -6040.397 6663230.107, -6022.142 6663239.462, -6024.806 6663244.678, -6036.486 6663238.385, -6042.722 6663235.663, -6049.752 6663232.715, -6058.88 6663229.37, -6069.935 6663225.912, -6080.991 6663223.587))";"";"Kvinnherad";"4617";"Vestland";"46";"";"1204 Hardanger 2016-2021,4602 Hardanger 2022-2027,4611 Tunnel 2021-2025,E4652 Hardanger,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV5024 S3D10 m353";"Fylkesveg";"Eksisterende";"5024";"3";"10";"353,003";"353,003";"805185";"1";"1";"WITH";"";"";"enkelBilveg";"0";"64:265025621";"297:634529955";"POINT Z(-6132.3 6663219.9 2.145)"
"398598470";"41";"3";"1";"2015-11-05";"";"2023-02-17T15:09:29";"Sunde - Skånevik";"3";"";"";"";"";"1050";"";"";"";"";"";"";"POINT Z(-9604.34978130781 6662327.61795693 1.938)";"";"POLYGON ((-9699.096 6662272.794, -9692.841 6662276.933, -9690.634 6662278.221, -9687.69 6662279.969, -9685.482 6662281.349, -9683.183 6662282.36, -9679.687 6662284.016, -9606.19 6662319.799, -9599.199 6662322.007, -9603.89 6662331.205, -9687.506 6662290.179, -9691.461 6662287.972, -9694.313 6662286.224, -9697.625 6662284.108, -9701.12 6662281.9, -9704.064 6662279.601, -9706.455 6662277.945, -9708.295 6662276.197, -9709.583 6662274.633, -9699.096 6662272.794))";"";"Kvinnherad";"4617";"Vestland";"46";"";"1204 Hardanger 2016-2021,4602 Hardanger 2022-2027,4611 Tunnel 2021-2025,E4652 Hardanger,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV548 S3D1 m21";"Fylkesveg";"Eksisterende";"548";"3";"1";"20,991";"20,991";"805662";"0,00184821";"0,00184821";"WITH";"";"";"enkelBilveg";"0";"64:119378440";"297:634529952";"POINT Z(-9599.699 6662328.191 1.99)"
"398616784";"41";"3";"1";"2015-11-05";"";"2023-02-17T15:09:29";"Fjellberg - Utbjoa";"3";"";"";"";"";"504";"";"";"";"";"";"";"";"";"POLYGON ((-19650.106 6658130.233, -19642.166 6658125.198, -19640.036 6658128.781, -19636.84 6658133.719, -19634.322 6658137.786, -19631.998 6658141.466, -19629.771 6658145.533, -19626.479 6658151.827, -19624.542 6658155.797, -19623.09 6658158.993, -19625.898 6658160.639, -19623.864 6658165.868, -19621.734 6658171.485, -19624.349 6658173.034, -19622.024 6658179.812, -19620.669 6658183.202, -19617.764 6658191.239, -19620.669 6658192.498, -19622.121 6658188.818, -19623.671 6658184.654, -19625.123 6658180.781, -19628.609 6658170.323, -19629.384 6658168.386, -19630.159 6658166.546, -19631.224 6658164.319, -19631.805 6658162.285, -19633.354 6658159.38, -19635 6658155.797, -19650.106 6658130.233))";"";"Kvinnherad";"4617";"Vestland";"46";"";"1204 Hardanger 2016-2021,4602 Hardanger 2022-2027,4611 Tunnel 2021-2025,E4652 Hardanger,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV5052 S1D1 m8796";"Fylkesveg";"Eksisterende";"5052";"1";"1";"8796,225";"8796,225";"805216";"0,99659631";"0,99659631";"WITH";"";"";"enkelBilveg";"0";"64:119378473";"297:634234239";"POINT Z(-19634.183 6658159.447 4.645)"
"398619172";"41";"3";"1";"2015-11-06";"";"2023-02-17T15:09:29";"Årsnes - Gjermundshavn";"3";"";"";"";"";"222";"";"";"";"";"";"";"";"";"POLYGON ((-1102.637 6695418.406, -1100.721 6695417.975, -1101.248 6695415.819, -1099.714 6695415.675, -1098.037 6695415.579, -1096.264 6695415.244, -1096.744 6695412.656, -1095.737 6695412.225, -1094.396 6695411.793, -1092.718 6695411.123, -1091.329 6695410.308, -1089.556 6695409.11, -1088.022 6695407.72, -1086.872 6695406.618, -1085.579 6695405.372, -1084.285 6695403.887, -1080.739 6695400.245, -1075.707 6695405.516, -1077.001 6695407.241, -1078.822 6695409.733, -1079.876 6695411.075, -1081.314 6695412.512, -1082.847 6695414.141, -1083.854 6695415.1, -1086.154 6695416.873, -1087.543 6695417.783, -1089.7 6695418.79, -1091.233 6695419.508, -1093.389 6695420.323, -1095.114 6695420.802, -1096.887 6695421.233, -1098.421 6695421.473, -1099.667 6695421.617, -1100.721 6695421.76, -1102.158 6695421.808, -1102.637 6695418.406))";"Ja";"Kvinnherad";"4617";"Vestland";"46";"";"1204 Hardanger 2016-2021,4602 Hardanger 2022-2027,4611 Tunnel 2021-2025,E4652 Hardanger,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV5114 S1D1 m54";"Fylkesveg";"Eksisterende";"5114";"1";"1";"53,533";"53,533";"805256";"0,01471121";"0,01471121";"WITH";"";"";"enkelBilveg";"0";"64:119378476";"297:634200250";"POINT Z(-1089.244 6695412.175 1.919)"
"398619173";"41";"4";"1";"2015-11-06";"";"2023-02-17T15:09:29";"Sunde - Leirvik";"7";"";"";"";"";"1101";"";"";"";"";"";"";"";"";"POLYGON ((-23007.332 6667595.535, -23029.96 6667528.081, -23000.468 6667553.282, -22988.136 6667591.246, -23007.332 6667595.535))";"Ja";"Kvinnherad";"4617";"Vestland";"46";"";"1204 Hardanger 2016-2021,4602 Hardanger 2022-2027,4611 Tunnel 2021-2025,E4652 Hardanger,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV500 S8D1 m4891";"Fylkesveg";"Eksisterende";"500";"8";"1";"4890,507";"4890,507";"805213";"5,1836E-4";"5,1836E-4";"AGAINST";"";"";"enkelBilveg";"0";"64:119378451";"297:634220780";"POINT Z(-22986.043 6667605.544 1.76)"
"451262089";"41";"2";"1";"2022-02-01";"";"2022-02-01T13:04:10";"Rebbenesøy";"2";"0";"0";"260";"";"782";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"";"";"POLYGON ((653428.6920060269 7777242.98280689, 653465.4078586991 7777224.232945708, 653478.1734715858 7777217.730338304, 653487.2767065825 7777212.585657677, 653495.7045557611 7777207.206994255, 653504.6217727163 7777200.546467784, 653513.065136104 7777193.005582801, 653520.4932106215 7777184.722301209, 653526.9420286032 7777176.619544677, 653531.7867003216 7777169.167286042, 653536.7833193629 7777172.158033282, 653531.4689967032 7777180.054743425, 653525.9146995061 7777187.71177726, 653517.9825684258 7777196.186628485, 653509.4457630923 7777204.519089852, 653500.0046694195 7777211.052796946, 653491.7494901775 7777216.683242596, 653479.9577426276 7777223.163409966, 653459.9812435402 7777234.215057907, 653431.9963917694 7777248.7249147585, 653428.6920060269 7777242.98280689))";"";"Karlsøy";"5534";"Troms";"55";"";"1905 TROMSØ 2016-2022,5005 Troms 2017-2022,5432 Ringvassøya 2022-2027,DV Elektro E5452 Troms Nord 2022-2026";"FV7910 S2D1 m16010";"Fylkesveg";"Eksisterende";"7910";"2";"1";"16010";"16010";"2390222";"0,92664118";"0,92664118";"WITH";"";"";"kanalisertVeg";"0";"64:442111137";"";"POINT Z(653428.158 7777241.104 2.304)"
"451402229";"41";"2";"1";"2022-02-01";"";"2022-02-01T13:16:40";"Mikkelvik";"3";"0";"0";"180";"";"543";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"";"";"POLYGON ((651364.7670406766 7779433.224488291, 651362.6736597224 7779429.198564313, 651360.6840685273 7779423.586829147, 651359.8611162109 7779418.19448362, 651359.6921875924 7779409.371076348, 651359.0630025623 7779391.878787179, 651358.5780370475 7779364.214794171, 651361.523551404 7779364.205786161, 651361.6312418191 7779371.153018763, 651364.5151147029 7779371.148280127, 651364.91206537 7779379.143826936, 651367.5792978054 7779379.011886707, 651368.5594521177 7779404.966733369, 651368.6376079444 7779413.145645445, 651369.9042521025 7779421.913183049, 651372.3507867381 7779429.838379159, 651364.7670406766 7779433.224488291))";"Ja";"Karlsøy";"5534";"Troms";"55";"";"1905 TROMSØ 2016-2022,5005 Troms 2017-2022,5433 Rebbenesøya 2022-2027,DV Elektro E5452 Troms Nord 2022-2026";"FV7910 S4D1 m30";"Fylkesveg";"Eksisterende";"7910";"4";"1";"30";"30";"2390219";"0,26074119";"0,26074119";"WITH";"";"";"kanalisertVeg";"0";"64:442111138";"";"POINT Z(651363.397 7779433.618 3.096)"
"451950680";"41";"2";"1";"2022-02-04";"";"2022-02-04T14:09:26";"Rotsund;Havnnes";"2";"";"";"";"";"320";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"";"";"POLYGON ((718603.1484904443 7760006.206785218, 718595.9183267179 7760008.738978247, 718587.7671871998 7760011.702562313, 718580.7505850106 7760014.720613719, 718574.345404733 7760017.847672357, 718567.9660968626 7760021.805305417, 718561.6832289072 7760026.393077523, 718556.1015566343 7760030.684175351, 718555.814161078 7760022.6864254195, 718560.8671202593 7760019.173965589, 718566.3719813047 7760015.703805894, 718573.6716294519 7760011.2111945655, 718580.6512892442 7760008.034381513, 718589.8597506987 7760004.289839965, 718600.6327872723 7760000.4329999145, 718603.1484904443 7760006.206785218))";"";"Skjervøy";"5542";"Troms";"55";"";"1907 NORD-TROMS 2017-2022,5005 Troms 2017-2022,DV Elektro E5452 Troms Nord 2022-2026,DK_5404 Uløy 2022-2027,DK 5408 Sommerkontrakt 2022-2027";"FV7938 S2D1 m21";"Fylkesveg";"Eksisterende";"7938";"2";"1";"21";"21";"2388137";"0,07048079";"0,07048079";"WITH";"";"";"kanalisertVeg";"0";"64:440406620";"";"POINT Z(718601.768 7760003.601 2.516)"
"451951189";"41";"2";"1";"2022-02-01";"";"2022-02-01T18:54:18";"Svensby";"10";"0";"85";"890";"";"3172";"";"";"";"";"Fylkeskommune";"";"";"";"POLYGON ((680117.3620920402 7735898.532049309, 680102.556745417 7735877.0305567775, 680087.7469793786 7735856.4044778505, 680072.8484090426 7735835.297200554, 680060.3134781367 7735818.2225758685, 680052.7646942541 7735808.013198213, 680096.0383657595 7735811.4319923, 680108.421920742 7735829.120932654, 680126.3469776422 7735854.051172097, 680144.2166990425 7735880.249119319, 680117.3620920402 7735898.532049309))";"";"Tromsø";"5501";"Troms";"55";"";"1905 TROMSØ 2016-2022,5005 Troms 2017-2022,5431 Breivikeidet 2022-2027,DV Elektro E5452 Troms Nord 2022-2026";"FV91 S2D1 m11261";"Fylkesveg";"Eksisterende";"91";"2";"1";"11261";"11261";"2213885";"0,87111";"0,87111";"WITH";"";"";"kanalisertVeg";"0";"64:360397887";"";"POINT Z(680116.11 7735899.843 3.599)"
"489691874";"41";"1";"1";"2014-04-03";"";"2023-08-15T08:47:10";"Svelvik";"3";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"Ja";"Asker";"3203";"Akershus";"32";"";"0614 Buskerud elektro og veglys 2020-2025,30-301 Asker og Bærum 2022-2027,30-1E01 Elektrokontrakt Viken 2023-2027,0614 Buskerud elektro og veglys 2023-2025";"FV289 S2D1 m0";"Fylkesveg";"Eksisterende";"289";"2";"1";"0";"0";"181328";"0";"0";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(241292.845 6617220.955 2.124)"
"556912562";"41";"1";"1";"2014-09-10";"";"2023-02-17T16:12:46";"Gryllefjord";"4";"";"";"";"";"3126";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((544586.834 7691121.432, 544587.571 7691123.585, 544588.237 7691125.407, 544588.979 7691126.984, 544589.774 7691129.004, 544590.676 7691131.048, 544591.56 7691133.102, 544592.449 7691135.162, 544593.379 7691137.184, 544594.223 7691139.122, 544595.034 7691141.084, 544595.885 7691143.022, 544596.656 7691144.993, 544597.491 7691146.922, 544598.212 7691148.809, 544599.08 7691150.814, 544599.811 7691152.723, 544600.661 7691154.687, 544601.435 7691156.67, 544602.196 7691158.548, 544603.011 7691160.432, 544603.947 7691162.419, 544604.723 7691164.46, 544605.508 7691166.336, 544606.354 7691168.399, 544607.152 7691170.32, 544607.95 7691172.216, 544608.767 7691174.289, 544609.594 7691176.335, 544610.419 7691178.26, 544611.294 7691180.265, 544612.127 7691182.295, 544612.935 7691184.176, 544613.715 7691186.032, 544614.565 7691188.079, 544615.425 7691189.988, 544616.221 7691192.01, 544617.023 7691193.93, 544617.931 7691195.919, 544618.524 7691197.005, 544619.212 7691197.499, 544621.172 7691198.425, 544623.034 7691199.241, 544625.018 7691200.216, 544626.189 7691200.614, 544627.178 7691200.488, 544629.042 7691199.722, 544631.145 7691199.083, 544633.13 7691198.206, 544635.142 7691197.357, 544637.12 7691196.811, 544639.165 7691196.12, 544641.087 7691195.548, 544643.125 7691194.723, 544644.854 7691194.166, 544646.649 7691193.573, 544647.211 7691193.317, 544649.034 7691192.733, 544650.207 7691192.363, 544652.147 7691191.72, 544654.149 7691191.034, 544656.024 7691190.321, 544658.021 7691189.751, 544659.967 7691188.976, 544661.897 7691188.233, 544663.742 7691187.363, 544665.211 7691185.945, 544666.169 7691184.894, 544666.602 7691184.526, 544667.945 7691183.311, 544668.978 7691184.613, 544669.029 7691184.679, 544669.035 7691186.242, 544667.726 7691187.545, 544666.345 7691189.063, 544665.403 7691190.863, 544665.328 7691191.293, 544665.372 7691192.481, 544665.571 7691194.317, 544665.63 7691195.663, 544665.924 7691197.735, 544666.223 7691199.865, 544666.508 7691201.979, 544666.814 7691203.984, 544667.032 7691205.125, 544668.021 7691205.623, 544667.984 7691207.687, 544668.043 7691209.589, 544667.157 7691209.545, 544665.443 7691210.578, 544665.224 7691212.692, 544663.176 7691212.525, 544661.124 7691212.383, 544658.976 7691212.421, 544658.72 7691214.544, 544658.709 7691216.603, 544658.575 7691219.194, 544658.479 7691219.242, 544657.488 7691219.383, 544655.522 7691219.813, 544653.391 7691220.228, 544651.438 7691220.701, 544649.274 7691221.194, 544647.111 7691221.717, 544645.161 7691222.215, 544642.953 7691222.712, 544640.756 7691223.278, 544638.755 7691223.629, 544636.555 7691224.105, 544634.357 7691224.613, 544632.381 7691225.072, 544630.426 7691225.613, 544628.234 7691226.149, 544626.058 7691226.598, 544623.834 7691227.068, 544621.665 7691227.64, 544619.693 7691228.133, 544617.745 7691228.66, 544615.687 7691229.224, 544614.168 7691229.569, 544613.769 7691228.614, 544612.733 7691226.709, 544611.672 7691225.006, 544610.62 7691223.261, 544609.566 7691221.463, 544608.572 7691219.626, 544607.581 7691217.733, 544606.703 7691215.763, 544605.919 7691213.859, 544605.087 7691211.88, 544604.297 7691209.931, 544603.497 7691207.95, 544602.68 7691205.96, 544601.788 7691204.022, 544600.996 7691201.999, 544600.184 7691200.163, 544599.291 7691198.144, 544598.527 7691196.22, 544597.753 7691194.298, 544596.877 7691192.391, 544596.1 7691190.48, 544595.38 7691188.596, 544594.526 7691186.709, 544593.736 7691184.76, 544592.98 7691182.881, 544592.053 7691180.966, 544591.236 7691178.814, 544590.422 7691176.885, 544589.595 7691174.945, 544588.83 7691172.995, 544588.051 7691171.058, 544587.202 7691169.135, 544586.437 7691167.199, 544585.612 7691165.309, 544584.718 7691163.201, 544583.914 7691161.178, 544583.098 7691159.237, 544582.3 7691157.361, 544581.522 7691155.448, 544580.733 7691153.48, 544579.902 7691151.564, 544579.155 7691149.632, 544578.349 7691147.663, 544577.556 7691145.765, 544576.724 7691143.843, 544575.963 7691141.853, 544575.134 7691139.896, 544574.313 7691137.962, 544573.545 7691136.023, 544572.782 7691134.132, 544571.97 7691132.301, 544571.127 7691130.35, 544570.351 7691128.381, 544586.834 7691121.432))";"Nei";"Andøy";"1871";"Nordland";"18";"";"1810 VESTERÅLEN 2015-2021,1824 1810-05 Vesterålen Brøytestikk 2015-2022,E1853 DV elektro Ofoten Lofoten og Vesterålen 2020-2025,1820 1810-01 Vinterdrift Vesterålen Nord 2015-2022,1825 1810-06 Drenering Vesterålen 2016-2022,1826 1810-07 Faste dekker Vesterålen 2016-2022,1827 1810-08 Grønt-renhold Vesterålen 2016-2022,1828 1810-09 Skilt-rekkverk Vesterålen 2016-2022,DK1810 Vesterålen 2022-2027,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV82 S14D1 m12728";"Fylkesveg";"Eksisterende";"82";"14";"1";"12728,058";"12728,058";"2399499";"0,92272589";"0,92272589";"WITH";"RIGHT";"";"kanalisertVeg";"0";"";"";"POINT Z(544604.845 7691188.033 2.364)"
